Date,Time,Open,High,Low,Close,Volume
2019.01.23,00:00,1.13588,1.13940,1.13503,1.13797,76604
2019.01.24,00:00,1.13789,1.13910,1.12890,1.13029,107103
2019.01.25,00:00,1.13031,1.14173,1.13000,1.14040,98784
2019.01.28,00:00,1.14006,1.14432,1.13897,1.14268,73463
2019.01.29,00:00,1.14276,1.14498,1.14108,1.14315,93313
2019.01.30,00:00,1.14317,1.15011,1.14057,1.14785,98914
2019.01.31,00:00,1.14784,1.15138,1.14350,1.14463,101573
2019.02.01,00:00,1.14459,1.14881,1.14339,1.14550,87779
2019.02.04,00:00,1.14509,1.14599,1.14239,1.14365,69052
2019.02.05,00:00,1.14365,1.14401,1.14007,1.14050,70151
2019.02.06,00:00,1.14043,1.14091,1.13604,1.13607,69223
2019.02.07,00:00,1.13606,1.13680,1.13236,1.13401,74968
2019.02.08,00:00,1.13397,1.13504,1.13198,1.13201,58795
2019.02.11,00:00,1.13202,1.13296,1.12668,1.12744,62429
2019.02.12,00:00,1.12743,1.13392,1.12572,1.13249,63671
2019.02.13,00:00,1.13237,1.13410,1.12598,1.12598,67686
2019.02.14,00:00,1.12590,1.13093,1.12487,1.12949,81250
2019.02.15,00:00,1.12941,1.13057,1.12336,1.12914,73016
2019.02.18,00:00,1.12912,1.13335,1.12884,1.13084,48422
2019.02.19,00:00,1.13086,1.13570,1.12751,1.13392,75741
2019.02.20,00:00,1.13384,1.13707,1.13246,1.13360,73322
2019.02.21,00:00,1.13361,1.13661,1.13185,1.13347,85477
2019.02.22,00:00,1.13343,1.13552,1.13157,1.13334,70750
2019.02.25,00:00,1.13360,1.13672,1.13278,1.13562,68274
2019.02.26,00:00,1.13557,1.14023,1.13447,1.13878,77093
2019.02.27,00:00,1.13878,1.14031,1.13619,1.13685,79090
2019.02.28,00:00,1.13684,1.14192,1.13589,1.13697,86785
2019.03.01,00:00,1.13697,1.14081,1.13529,1.13643,77319
2019.03.04,00:00,1.13809,1.13809,1.13086,1.13384,71819
2019.03.05,00:00,1.13385,1.13406,1.12891,1.13067,68116
2019.03.06,00:00,1.13067,1.13243,1.12850,1.13049,64728
2019.03.07,00:00,1.13052,1.13198,1.11756,1.11923,90699
2019.03.08,00:00,1.11925,1.12457,1.11848,1.12334,86298
2019.03.11,00:00,1.12342,1.12580,1.12213,1.12486,68177
2019.03.12,00:00,1.12484,1.13044,1.12468,1.12877,83067
2019.03.13,00:00,1.12876,1.13381,1.12769,1.13300,67462
2019.03.14,00:00,1.13299,1.13371,1.12937,1.13041,75787
2019.03.15,00:00,1.13041,1.13441,1.12996,1.13239,61122
2019.03.18,00:00,1.13240,1.13586,1.13185,1.13347,55608
2019.03.19,00:00,1.13346,1.13612,1.13332,1.13490,58730
2019.03.20,00:00,1.13490,1.14476,1.13351,1.14235,84667
2019.03.21,00:00,1.14236,1.14370,1.13421,1.13724,92939
2019.03.22,00:00,1.13724,1.13903,1.12727,1.12985,99873
2019.03.25,00:00,1.12948,1.13309,1.12885,1.13128,74699
2019.03.26,00:00,1.13128,1.13254,1.12628,1.12699,74925
2019.03.27,00:00,1.12700,1.12852,1.12417,1.12508,96019
2019.03.28,00:00,1.12506,1.12607,1.12132,1.12260,90990
2019.03.29,00:00,1.12263,1.12463,1.12094,1.12165,85317
2019.04.01,00:00,1.12297,1.12495,1.12035,1.12116,71650
2019.04.02,00:00,1.12112,1.12154,1.11833,1.12033,69200
2019.04.03,00:00,1.12024,1.12543,1.11997,1.12317,69689
2019.04.04,00:00,1.12317,1.12472,1.12055,1.12194,61812
2019.04.05,00:00,1.12192,1.12471,1.12097,1.12138,56501
2019.04.08,00:00,1.12165,1.12740,1.12116,1.12615,53030
2019.04.09,00:00,1.12618,1.12838,1.12547,1.12614,62095
2019.04.10,00:00,1.12613,1.12875,1.12291,1.12727,67188
2019.04.11,00:00,1.12728,1.12870,1.12495,1.12523,59583
2019.04.12,00:00,1.12519,1.13234,1.12519,1.12976,64614
2019.04.15,00:00,1.13034,1.13205,1.12970,1.13028,50337
2019.04.16,00:00,1.13028,1.13135,1.12791,1.12795,68982
2019.04.17,00:00,1.12791,1.13232,1.12783,1.12949,60997
2019.04.18,00:00,1.12947,1.13036,1.12258,1.12288,71882
2019.04.19,00:00,1.12292,1.12473,1.12270,1.12394,28945
2019.04.22,00:00,1.12434,1.12616,1.12354,1.12562,24038
2019.04.23,00:00,1.12562,1.12608,1.11919,1.12260,55805
2019.04.24,00:00,1.12260,1.12262,1.11403,1.11529,74658
2019.04.25,00:00,1.11539,1.11621,1.11171,1.11300,69512
2019.04.26,00:00,1.11301,1.11736,1.11096,1.11471,73190
2019.04.29,00:00,1.11465,1.11865,1.11446,1.11842,48297
2019.04.30,00:00,1.11841,1.12286,1.11753,1.12141,67889
2019.05.01,00:00,1.12140,1.12643,1.11868,1.11949,61351
2019.05.02,00:00,1.11943,1.12187,1.11703,1.11710,68707
2019.05.03,00:00,1.11710,1.12044,1.11345,1.12012,72973
2019.05.06,00:00,1.11772,1.12089,1.11699,1.11980,60997
2019.05.07,00:00,1.11971,1.12175,1.11661,1.11901,74637
2019.05.08,00:00,1.11893,1.12134,1.11824,1.11903,85213
2019.05.09,00:00,1.11902,1.12505,1.11730,1.12143,91194
2019.05.10,00:00,1.12128,1.12531,1.12125,1.12337,82500
2019.05.13,00:00,1.12347,1.12629,1.12208,1.12208,68110
2019.05.14,00:00,1.12206,1.12435,1.12007,1.12030,60995
2019.05.15,00:00,1.12029,1.12241,1.11775,1.12004,65677
2019.05.16,00:00,1.12009,1.12235,1.11658,1.11748,54919
2019.05.17,00:00,1.11742,1.11840,1.11547,1.11575,64758
2019.05.20,00:00,1.11592,1.11744,1.11501,1.11650,47183
2019.05.21,00:00,1.11652,1.11876,1.11416,1.11601,57906
2019.05.22,00:00,1.11578,1.11798,1.11482,1.11495,48179
2019.05.23,00:00,1.11494,1.11870,1.11066,1.11803,68680
2019.05.24,00:00,1.11799,1.12117,1.11725,1.12047,53974
2019.05.27,00:00,1.12098,1.12147,1.11864,1.11920,25850
2019.05.28,00:00,1.11930,1.11979,1.11588,1.11597,57717
2019.05.29,00:00,1.11587,1.11720,1.11238,1.11300,63858
2019.05.30,00:00,1.11300,1.11429,1.11156,1.11284,54983
2019.05.31,00:00,1.11278,1.11793,1.11247,1.11674,85143
2019.06.03,00:00,1.11632,1.12616,1.11598,1.12398,82239
2019.06.04,00:00,1.12398,1.12769,1.12263,1.12510,78786
2019.06.05,00:00,1.12510,1.13062,1.12192,1.12199,84923
2019.06.06,00:00,1.12198,1.13082,1.12000,1.12749,79490
2019.06.07,00:00,1.12749,1.13473,1.12508,1.13306,75954
2019.06.10,00:00,1.13234,1.13299,1.12896,1.13107,54214
2019.06.11,00:00,1.13104,1.13370,1.13008,1.13253,67636
2019.06.12,00:00,1.13247,1.13429,1.12818,1.12860,68338
2019.06.13,00:00,1.12859,1.13033,1.12678,1.12753,63083
2019.06.14,00:00,1.12753,1.12887,1.12020,1.12101,75190
2019.06.17,00:00,1.12091,1.12465,1.12032,1.12175,47960
2019.06.18,00:00,1.12177,1.12424,1.11809,1.11920,80789
2019.06.19,00:00,1.11920,1.12539,1.11867,1.12250,73058
2019.06.20,00:00,1.12247,1.13168,1.12247,1.12921,96665
2019.06.21,00:00,1.12920,1.13773,1.12826,1.13680,92044
2019.06.24,00:00,1.13699,1.14036,1.13655,1.13968,63567
2019.06.25,00:00,1.13970,1.14116,1.13439,1.13650,91289
2019.06.26,00:00,1.13651,1.13908,1.13471,1.13674,80172
2019.06.27,00:00,1.13676,1.13810,1.13473,1.13682,69603
2019.06.28,00:00,1.13682,1.13928,1.13501,1.13689,67018
2019.07.01,00:00,1.13608,1.13706,1.12804,1.12847,78540
2019.07.02,00:00,1.12847,1.13213,1.12748,1.12836,63480
2019.07.03,00:00,1.12835,1.13118,1.12682,1.12767,59668
2019.07.04,00:00,1.12765,1.12946,1.12727,1.12831,27410
2019.07.05,00:00,1.12832,1.12873,1.12071,1.12255,60671
2019.07.08,00:00,1.12230,1.12339,1.12065,1.12135,41629
2019.07.09,00:00,1.12134,1.12183,1.11928,1.12072,43563
2019.07.10,00:00,1.12074,1.12637,1.12014,1.12496,73237
2019.07.11,00:00,1.12496,1.12853,1.12447,1.12527,75508
2019.07.12,00:00,1.12523,1.12744,1.12379,1.12695,66840
2019.07.15,00:00,1.12682,1.12834,1.12528,1.12572,50747
2019.07.16,00:00,1.12570,1.12629,1.12014,1.12093,62718
2019.07.17,00:00,1.12095,1.12331,1.11993,1.12225,49214
2019.07.18,00:00,1.12223,1.12799,1.12047,1.12753,75815
2019.07.19,00:00,1.12755,1.12814,1.12027,1.12194,73811
2019.07.22,00:00,1.12135,1.12247,1.12057,1.12082,55036
2019.07.23,00:00,1.12073,1.12089,1.11453,1.11503,52419
2019.07.24,00:00,1.11500,1.11552,1.11264,1.11392,50861
2019.07.25,00:00,1.11391,1.11872,1.11008,1.11458,76797
2019.07.26,00:00,1.11453,1.11503,1.11113,1.11262,50081
2019.07.29,00:00,1.11241,1.11504,1.11124,1.11439,41296
2019.07.30,00:00,1.11439,1.11604,1.11316,1.11547,57076
2019.07.31,00:00,1.11540,1.11615,1.10596,1.10742,89370
2019.08.01,00:00,1.10742,1.10953,1.10262,1.10843,119427
2019.08.02,00:00,1.10810,1.11158,1.10694,1.11044,125770
2019.08.05,00:00,1.11073,1.12126,1.11040,1.12024,114292
2019.08.06,00:00,1.12024,1.12491,1.11669,1.11989,113926
2019.08.07,00:00,1.11978,1.12413,1.11784,1.11979,125709
2019.08.08,00:00,1.11978,1.12322,1.11763,1.11792,95234
2019.08.09,00:00,1.11783,1.12224,1.11776,1.12002,72125
2019.08.12,00:00,1.11980,1.12301,1.11614,1.12119,76840
2019.08.13,00:00,1.12124,1.12282,1.11696,1.11703,102214
2019.08.14,00:00,1.11701,1.11903,1.11303,1.11373,100613
2019.08.15,00:00,1.11371,1.11580,1.10910,1.11055,116754
2019.08.16,00:00,1.11055,1.11118,1.10659,1.10888,73681
2019.08.19,00:00,1.10926,1.11133,1.10756,1.10767,50545
2019.08.20,00:00,1.10766,1.11062,1.10649,1.10998,66223
2019.08.21,00:00,1.10982,1.11066,1.10795,1.10834,64621
2019.08.22,00:00,1.10835,1.11126,1.10630,1.10782,72137
2019.08.23,00:00,1.10780,1.11528,1.10511,1.11446,108421
2019.08.26,00:00,1.11474,1.11635,1.10936,1.11011,142320
2019.08.27,00:00,1.11000,1.11154,1.10852,1.10891,93612
2019.08.28,00:00,1.10892,1.10974,1.10728,1.10762,90414
2019.08.29,00:00,1.10761,1.10925,1.10416,1.10559,91928
2019.08.30,00:00,1.10558,1.10624,1.09627,1.09933,94201
2019.09.02,00:00,1.09879,1.09961,1.09574,1.09674,58532
2019.09.03,00:00,1.09672,1.09783,1.09253,1.09727,103904
2019.09.04,00:00,1.09731,1.10379,1.09681,1.10343,89211
2019.09.05,00:00,1.10340,1.10842,1.10163,1.10336,97085
2019.09.06,00:00,1.10329,1.10567,1.10198,1.10245,88466
2019.09.09,00:00,1.10257,1.10676,1.10149,1.10454,73093
2019.09.10,00:00,1.10456,1.10589,1.10300,1.10418,73914
2019.09.11,00:00,1.10415,1.10551,1.09847,1.10093,70078
2019.09.12,00:00,1.10093,1.10868,1.09264,1.10645,113961
2019.09.13,00:00,1.10645,1.11090,1.10549,1.10756,88138
2019.09.16,00:00,1.10731,1.10859,1.09926,1.09991,86965
2019.09.17,00:00,1.09978,1.10741,1.09897,1.10707,89988
2019.09.18,00:00,1.10709,1.10752,1.10132,1.10291,82157
2019.09.19,00:00,1.10290,1.10730,1.10223,1.10401,91610
2019.09.20,00:00,1.10397,1.10671,1.09957,1.10191,88645
2019.09.23,00:00,1.10114,1.10249,1.09656,1.09926,86762
2019.09.24,00:00,1.09918,1.10235,1.09833,1.10182,87069
2019.09.25,00:00,1.10179,1.10222,1.09369,1.09414,93535
2019.09.26,00:00,1.09408,1.09669,1.09082,1.09199,83047
2019.09.27,00:00,1.09200,1.09582,1.09044,1.09404,78622
2019.09.30,00:00,1.09402,1.09475,1.08842,1.08977,67464
2019.10.01,00:00,1.08962,1.09422,1.08786,1.09308,81831
2019.10.02,00:00,1.09308,1.09631,1.09038,1.09583,74541
2019.10.03,00:00,1.09580,1.09988,1.09404,1.09624,92678
2019.10.04,00:00,1.09623,1.09987,1.09565,1.09764,86531
2019.10.07,00:00,1.09800,1.10002,1.09614,1.09690,60789
2019.10.08,00:00,1.09688,1.09956,1.09407,1.09560,82122
2019.10.09,00:00,1.09546,1.09896,1.09484,1.09703,62360
2019.10.10,00:00,1.09691,1.10334,1.09691,1.10046,87962
2019.10.11,00:00,1.10046,1.10623,1.10003,1.10348,99752
2019.10.14,00:00,1.10318,1.10423,1.10123,1.10245,51239
2019.10.15,00:00,1.10247,1.10456,1.09908,1.10317,68225
2019.10.16,00:00,1.10316,1.10850,1.10221,1.10707,70340
2019.10.17,00:00,1.10707,1.11394,1.10646,1.11231,67678
2019.10.18,00:00,1.11233,1.11699,1.11142,1.11696,52776
2019.10.21,00:00,1.11621,1.11789,1.11383,1.11484,47163
2019.10.22,00:00,1.11484,1.11564,1.11172,1.11240,48748
2019.10.23,00:00,1.11239,1.11398,1.11057,1.11294,41629
2019.10.24,00:00,1.11293,1.11622,1.10926,1.11034,54179
2019.10.25,00:00,1.11033,1.11224,1.10725,1.10791,37152
2019.10.28,00:00,1.10787,1.11061,1.10756,1.10990,35288
2019.10.29,00:00,1.10991,1.11180,1.10731,1.11114,40540
2019.10.30,00:00,1.11113,1.11529,1.10796,1.11512,56665
2019.10.31,00:00,1.11522,1.11752,1.11310,1.11510,58142
2019.11.01,00:00,1.11508,1.11714,1.11277,1.11638,46098
2019.11.04,00:00,1.11690,1.11749,1.11243,1.11269,40113
2019.11.05,00:00,1.11266,1.11397,1.10630,1.10739,55263
2019.11.06,00:00,1.10739,1.10923,1.10645,1.10655,41398
2019.11.07,00:00,1.10655,1.10911,1.10357,1.10494,60282
2019.11.08,00:00,1.10489,1.10549,1.10162,1.10185,43444
2019.11.11,00:00,1.10179,1.10426,1.10161,1.10320,29696
2019.11.12,00:00,1.10320,1.10381,1.10021,1.10085,40874
2019.11.13,00:00,1.10086,1.10198,1.09949,1.10050,44357
2019.11.14,00:00,1.10049,1.10269,1.09886,1.10201,43696
2019.11.15,00:00,1.10201,1.10563,1.10141,1.10514,36661
2019.11.18,00:00,1.10479,1.10895,1.10479,1.10715,37776
2019.11.19,00:00,1.10715,1.10834,1.10620,1.10777,35198
2019.11.20,00:00,1.10774,1.10809,1.10526,1.10720,46035
2019.11.21,00:00,1.10720,1.10965,1.10517,1.10578,41722
2019.11.22,00:00,1.10577,1.10871,1.10140,1.10185,42376
2019.11.25,00:00,1.10152,1.10316,1.10031,1.10123,37801
2019.11.26,00:00,1.10112,1.10251,1.10068,1.10191,38493
2019.11.27,00:00,1.10191,1.10243,1.09919,1.09986,39446
2019.11.28,00:00,1.09984,1.10174,1.09983,1.10064,27896
2019.11.29,00:00,1.10056,1.10278,1.09806,1.10183,37282
2019.12.02,00:00,1.10232,1.10906,1.10025,1.10781,42713
2019.12.03,00:00,1.10779,1.10930,1.10654,1.10806,43200
2019.12.04,00:00,1.10806,1.11157,1.10663,1.10772,47877
2019.12.05,00:00,1.10769,1.11075,1.10767,1.11039,36494
2019.12.06,00:00,1.11039,1.11093,1.10392,1.10592,36007
2019.12.09,00:00,1.10568,1.10775,1.10529,1.10632,28933
2019.12.10,00:00,1.10635,1.10972,1.10623,1.10916,35792
2019.12.11,00:00,1.10911,1.11443,1.10697,1.11291,44191
2019.12.12,00:00,1.11291,1.11537,1.11026,1.11283,57114
2019.12.13,00:00,1.11282,1.11989,1.11116,1.11170,79986
2019.12.16,00:00,1.11270,1.11576,1.11222,1.11432,39482
2019.12.17,00:00,1.11430,1.11741,1.11287,1.11484,45633
2019.12.18,00:00,1.11480,1.11537,1.11098,1.11124,41372
2019.12.19,00:00,1.11123,1.11438,1.11068,1.11196,44327
2019.12.20,00:00,1.11191,1.11242,1.10658,1.10741,38223
2019.12.23,00:00,1.10794,1.10954,1.10694,1.10892,37645
2019.12.24,00:00,1.10892,1.10935,1.10686,1.10847,29065
2019.12.26,00:00,1.10896,1.11084,1.10816,1.10971,13667
2019.12.27,00:00,1.10970,1.11878,1.10930,1.11757,48660
2019.12.30,00:00,1.11722,1.12202,1.11715,1.11982,46898
2019.12.31,00:00,1.11982,1.12388,1.11971,1.12228,39684
2020.01.02,00:00,1.12128,1.12139,1.11631,1.11719,39927
2020.01.03,00:00,1.11719,1.11793,1.11246,1.11551,52040
2020.01.06,00:00,1.11643,1.12050,1.11567,1.11965,43970
2020.01.07,00:00,1.11957,1.11971,1.11331,1.11523,48434
2020.01.08,00:00,1.11526,1.11677,1.11013,1.11050,68600
2020.01.09,00:00,1.11050,1.11199,1.10919,1.11048,43796
2020.01.10,00:00,1.11048,1.11287,1.10846,1.11205,40489
2020.01.13,00:00,1.11175,1.11465,1.11123,1.11335,34726
2020.01.14,00:00,1.11335,1.11440,1.11038,1.11271,43132
2020.01.15,00:00,1.11281,1.11629,1.11181,1.11492,38987
2020.01.16,00:00,1.11489,1.11722,1.11274,1.11355,41883
2020.01.17,00:00,1.11355,1.11421,1.10858,1.10890,38366
2020.01.20,00:00,1.10898,1.11020,1.10762,1.10941,25767
2020.01.21,00:00,1.10931,1.11176,1.10805,1.10816,39910
2020.01.22,00:00,1.10813,1.10979,1.10697,1.10917,42599
2020.01.23,00:00,1.10917,1.11083,1.10359,1.10539,51280
2020.01.24,00:00,1.10539,1.10613,1.10192,1.10252,45393
2020.01.27,00:00,1.10286,1.10371,1.10092,1.10181,47768
2020.01.28,00:00,1.10182,1.10247,1.09973,1.10217,41209
2020.01.29,00:00,1.10216,1.10273,1.09918,1.10095,40077
2020.01.30,00:00,1.10094,1.10389,1.10064,1.10309,47930
2020.01.31,00:00,1.10309,1.10947,1.10164,1.10940,53211
2020.02.03,00:00,1.10913,1.10920,1.10345,1.10590,50231
2020.02.04,00:00,1.10587,1.10639,1.10323,1.10431,44728
2020.02.05,00:00,1.10433,1.10474,1.09931,1.09986,47629
2020.02.06,00:00,1.09986,1.10134,1.09639,1.09824,40636
2020.02.07,00:00,1.09824,1.09845,1.09414,1.09427,54030
2020.02.10,00:00,1.09417,1.09570,1.09072,1.09102,38547
2020.02.11,00:00,1.09102,1.09243,1.08908,1.09140,41185
2020.02.12,00:00,1.09141,1.09251,1.08647,1.08725,41250
2020.02.13,00:00,1.08704,1.08883,1.08335,1.08405,45834
2020.02.14,00:00,1.08405,1.08608,1.08268,1.08298,38371
2020.02.17,00:00,1.08402,1.08505,1.08287,1.08342,28330
2020.02.18,00:00,1.08340,1.08368,1.07848,1.07904,46153
2020.02.19,00:00,1.07903,1.08113,1.07817,1.08019,43863
2020.02.20,00:00,1.08019,1.08207,1.07771,1.07835,54551
2020.02.21,00:00,1.07827,1.08630,1.07824,1.08471,53016
2020.02.24,00:00,1.08240,1.08716,1.08045,1.08516,71966
2020.02.25,00:00,1.08516,1.08897,1.08296,1.08803,79081
2020.02.26,00:00,1.08803,1.09083,1.08545,1.08809,79691
2020.02.27,00:00,1.08810,1.10062,1.08766,1.09995,98656
2020.02.28,00:00,1.09995,1.10527,1.09504,1.10290,126026
2020.03.02,00:00,1.10419,1.11841,1.10358,1.11328,131287
2020.03.03,00:00,1.11324,1.12126,1.10948,1.11713,123885
2020.03.04,00:00,1.11712,1.11872,1.10949,1.11325,99715
2020.03.05,00:00,1.11325,1.12444,1.11191,1.12358,93964
2020.03.06,00:00,1.12358,1.13542,1.12107,1.12898,145983
2020.03.09,00:00,1.13435,1.14951,1.13393,1.14395,210989
2020.03.10,00:00,1.14461,1.14575,1.12744,1.12913,207537
2020.03.11,00:00,1.12913,1.13662,1.12496,1.12603,178330
2020.03.12,00:00,1.12598,1.13328,1.10550,1.11663,224410
2020.03.13,00:00,1.11682,1.12207,1.10545,1.11021,227491
2020.03.16,00:00,1.11884,1.12360,1.10842,1.11773,268076
2020.03.17,00:00,1.11773,1.11886,1.09546,1.10048,237136
2020.03.18,00:00,1.10057,1.10446,1.08012,1.09112,266347
2020.03.19,00:00,1.09113,1.09813,1.06537,1.06585,284408
2020.03.20,00:00,1.06610,1.08305,1.06371,1.06931,317197
2020.03.23,00:00,1.06951,1.08270,1.06351,1.07253,288690
2020.03.24,00:00,1.07245,1.08876,1.07241,1.07841,231163
2020.03.25,00:00,1.07845,1.08935,1.07597,1.08792,231715
2020.03.26,00:00,1.08793,1.10582,1.08696,1.10287,199970
2020.03.27,00:00,1.10286,1.11466,1.09529,1.11427,189571
2020.03.30,00:00,1.11161,1.11435,1.10095,1.10424,146456
2020.03.31,00:00,1.10436,1.10528,1.09262,1.10296,176849
2020.04.01,00:00,1.10283,1.10386,1.09023,1.09613,141767
2020.04.02,00:00,1.09616,1.09676,1.08201,1.08558,143998
2020.04.03,00:00,1.08554,1.08637,1.07723,1.08123,129221
2020.04.06,00:00,1.08076,1.08350,1.07678,1.07917,132565
2020.04.07,00:00,1.07917,1.09255,1.07830,1.08901,125744
2020.04.08,00:00,1.08900,1.09016,1.08294,1.08564,109067
2020.04.09,00:00,1.08562,1.09511,1.08405,1.09282,114320
2020.04.10,00:00,1.09283,1.09518,1.09190,1.09346,58999
2020.04.13,00:00,1.09415,1.09672,1.08921,1.09117,154046
2020.04.14,00:00,1.09058,1.09866,1.09000,1.09795,195453
2020.04.15,00:00,1.09791,1.09903,1.08558,1.09063,178694
2020.04.16,00:00,1.09073,1.09107,1.08162,1.08383,215711
2020.04.17,00:00,1.08383,1.08921,1.08115,1.08735,212250
2020.04.20,00:00,1.08667,1.08961,1.08407,1.08604,161505
2020.04.21,00:00,1.08608,1.08797,1.08160,1.08561,186731
2020.04.22,00:00,1.08560,1.08847,1.08028,1.08226,142400
2020.04.23,00:00,1.08223,1.08462,1.07556,1.07757,213367
2020.04.24,00:00,1.07757,1.08253,1.07265,1.08240,177807
2020.04.27,00:00,1.08204,1.08598,1.08108,1.08283,171450
2020.04.28,00:00,1.08279,1.08879,1.08092,1.08183,118334
2020.04.29,00:00,1.08183,1.08851,1.08175,1.08721,112037
2020.04.30,00:00,1.08738,1.09721,1.08324,1.09536,154817
2020.05.01,00:00,1.09536,1.10176,1.09339,1.09798,111974
2020.05.04,00:00,1.09694,1.09740,1.08952,1.09055,95879
2020.05.05,00:00,1.09060,1.09253,1.08253,1.08374,77952
2020.05.06,00:00,1.08374,1.08450,1.07814,1.07927,74424
2020.05.07,00:00,1.07931,1.08335,1.07660,1.08328,82536
2020.05.08,00:00,1.08337,1.08751,1.08146,1.08380,65971
2020.05.11,00:00,1.08250,1.08499,1.08001,1.08058,68182
2020.05.12,00:00,1.08056,1.08848,1.07839,1.08469,73420
2020.05.13,00:00,1.08472,1.08959,1.08111,1.08173,79008
2020.05.14,00:00,1.08173,1.08234,1.07744,1.08037,72502
2020.05.15,00:00,1.08039,1.08501,1.07884,1.08183,68587
2020.05.18,00:00,1.08092,1.09265,1.07994,1.09117,65407
2020.05.19,00:00,1.09151,1.09755,1.09017,1.09218,68534
2020.05.20,00:00,1.09216,1.09985,1.09182,1.09768,62601
2020.05.21,00:00,1.09766,1.10078,1.09368,1.09481,61943
2020.05.22,00:00,1.09469,1.09532,1.08848,1.09018,58153
2020.05.25,00:00,1.08946,1.09140,1.08702,1.08947,36586
2020.05.26,00:00,1.08947,1.09954,1.08911,1.09813,62927
2020.05.27,00:00,1.09809,1.10302,1.09335,1.10023,95146
2020.05.28,00:00,1.10023,1.10930,1.09913,1.10764,85014
2020.05.29,00:00,1.10764,1.11446,1.10678,1.11072,99507
2020.06.01,00:00,1.11149,1.11532,1.10999,1.11350,80903
2020.06.02,00:00,1.11350,1.11953,1.11147,1.11690,89793
2020.06.03,00:00,1.11687,1.12572,1.11661,1.12325,100033
2020.06.04,00:00,1.12322,1.13617,1.11943,1.13366,103593
2020.06.05,00:00,1.13367,1.13833,1.12778,1.12870,102539
2020.06.08,00:00,1.12964,1.13191,1.12678,1.12934,82815
2020.06.09,00:00,1.12933,1.13631,1.12405,1.13392,93570
2020.06.10,00:00,1.13392,1.14218,1.13211,1.13726,101158
2020.06.11,00:00,1.13726,1.14031,1.12882,1.12986,127759
2020.06.12,00:00,1.12986,1.13398,1.12121,1.12600,121902
2020.06.15,00:00,1.12347,1.13319,1.12259,1.13225,116445
2020.06.16,00:00,1.13225,1.13527,1.12272,1.12628,105178
2020.06.17,00:00,1.12626,1.12935,1.12066,1.12429,101475
2020.06.18,00:00,1.12425,1.12608,1.11850,1.12052,95406
2020.06.19,00:00,1.12051,1.12538,1.11677,1.11761,89000
2020.06.22,00:00,1.11805,1.12693,1.11680,1.12594,74076
2020.06.23,00:00,1.12594,1.13479,1.12326,1.13071,95868
2020.06.24,00:00,1.13070,1.13253,1.12480,1.12500,83163
2020.06.25,00:00,1.12500,1.12591,1.11898,1.12167,82679
2020.06.26,00:00,1.12178,1.12386,1.11946,1.12176,60976
2020.06.29,00:00,1.12198,1.12872,1.12166,1.12407,63772
2020.06.30,00:00,1.12409,1.12612,1.11903,1.12333,73718
2020.07.01,00:00,1.12337,1.12745,1.11842,1.12504,70238
2020.07.02,00:00,1.12504,1.13021,1.12227,1.12385,69559
2020.07.03,00:00,1.12388,1.12511,1.12187,1.12457,59001
2020.07.06,00:00,1.12422,1.13452,1.12399,1.13086,64293
2020.07.07,00:00,1.13084,1.13320,1.12585,1.12724,69808
2020.07.08,00:00,1.12722,1.13511,1.12618,1.13290,70068
2020.07.09,00:00,1.13289,1.13703,1.12798,1.12843,81684
2020.07.10,00:00,1.12842,1.13244,1.12545,1.12962,65847
2020.07.13,00:00,1.13034,1.13745,1.13005,1.13432,70069
2020.07.14,00:00,1.13428,1.14083,1.13247,1.13990,84059
2020.07.15,00:00,1.13990,1.14515,1.13907,1.14110,70956
2020.07.16,00:00,1.14110,1.14413,1.13700,1.13831,72406
2020.07.17,00:00,1.13829,1.14433,1.13755,1.14255,54471
2020.07.20,00:00,1.14105,1.14673,1.14018,1.14462,69216
2020.07.21,00:00,1.14463,1.15393,1.14224,1.15256,74891
2020.07.22,00:00,1.15254,1.16009,1.15063,1.15684,85882
2020.07.23,00:00,1.15689,1.16266,1.15403,1.15954,98953
2020.07.24,00:00,1.15953,1.16574,1.15812,1.16546,91895
2020.07.27,00:00,1.16432,1.17808,1.16410,1.17507,90530
2020.07.28,00:00,1.17509,1.17733,1.16983,1.17153,90701
2020.07.29,00:00,1.17147,1.18056,1.17117,1.17904,86431
2020.07.30,00:00,1.17907,1.18477,1.17303,1.18464,95679
2020.07.31,00:00,1.18462,1.19083,1.17610,1.17710,113218
2020.08.03,00:00,1.17729,1.17963,1.16954,1.17614,84559
2020.08.04,00:00,1.17614,1.18056,1.17208,1.18025,81179
2020.08.05,00:00,1.18023,1.19043,1.17924,1.18626,80298
2020.08.06,00:00,1.18624,1.19157,1.18174,1.18760,94233
2020.08.07,00:00,1.18760,1.18823,1.17546,1.17850,92832
2020.08.10,00:00,1.17866,1.18001,1.17356,1.17368,62535
2020.08.11,00:00,1.17370,1.18073,1.17213,1.17392,89279
2020.08.12,00:00,1.17392,1.18159,1.17105,1.17832,89061
2020.08.13,00:00,1.17828,1.18636,1.17793,1.18128,79952
2020.08.14,00:00,1.18123,1.18499,1.17810,1.18408,60758
2020.08.17,00:00,1.18404,1.18806,1.18282,1.18695,58587
2020.08.18,00:00,1.18695,1.19651,1.18655,1.19302,74950
2020.08.19,00:00,1.19303,1.19522,1.18297,1.18382,83209
2020.08.20,00:00,1.18393,1.18681,1.18016,1.18596,85111
2020.08.21,00:00,1.18596,1.18823,1.17537,1.17960,80281
